i,t,c,sys,stage,value
Anhui,2002,soybean,single,harvesting,9
Anhui,2002,soybean,single,sowing,3
Anhui,2002,wheat,winter,growing,3
Anhui,2002,wheat,winter,harvesting,18
Anhui,2002,wheat,winter,sowing,2
Anhui,2003,maize,spring,growing,29
Anhui,2003,maize,spring,harvesting,16
Anhui,2003,maize,spring,sowing,0
Anhui,2003,maize,summer,growing,44
Anhui,2003,maize,summer,harvesting,4
Anhui,2003,maize,summer,sowing,1
Anhui,2003,rice,single,growing,49
Anhui,2003,rice,single,harvesting,0
Anhui,2003,rice,single,sowing,0
Anhui,2003,soybean,single,growing,44
Anhui,2003,soybean,single,harvesting,4
Anhui,2003,soybean,single,sowing,1
Anhui,2003,wheat,winter,growing,1
Anhui,2003,wheat,winter,harvesting,12
Anhui,2003,wheat,winter,sowing,9
Anhui,2004,maize,spring,growing,38
Anhui,2004,maize,spring,harvesting,12
Anhui,2004,maize,spring,sowing,2
Anhui,2004,maize,summer,growing,47
Anhui,2004,maize,summer,harvesting,2
Anhui,2004,maize,summer,sowing,3
Anhui,2004,rice,single,growing,52
Anhui,2004,rice,single,harvesting,0
Anhui,2004,rice,single,sowing,2
Anhui,2004,soybean,single,growing,47
Anhui,2004,soybean,single,harvesting,2
Anhui,2004,soybean,single,sowing,3
Anhui,2004,wheat,winter,growing,5
Anhui,2004,wheat,winter,harvesting,11
Anhui,2004,wheat,winter,sowing,4
Anhui,2005,maize,spring,growing,43
Anhui,2005,maize,spring,harvesting,11
Anhui,2005,maize,spring,sowing,3
Anhui,2005,maize,summer,growing,53
Anhui,2005,maize,summer,harvesting,5
Anhui,2005,maize,summer,sowing,1
Anhui,2005,rice,single,growing,59
Anhui,2005,rice,single,harvesting,0
Anhui,2005,rice,single,sowing,3
Anhui,2005,soybean,single,growing,53
Anhui,2005,soybean,single,harvesting,5
Anhui,2005,soybean,single,sowing,1
Anhui,2005,wheat,winter,growing,4
Anhui,2005,wheat,winter,harvesting,22
Anhui,2005,wheat,winter,sowing,2
Anhui,2006,maize,spring,growing,41
Anhui,2006,maize,spring,harvesting,31
Anhui,2006,maize,spring,sowing,0
Anhui,2006,maize,summer,growing,67
Anhui,2006,maize,summer,harvesting,1
Anhui,2006,maize,summer,sowing,5
Anhui,2006,rice,single,growing,73
Anhui,2006,rice,single,harvesting,0
Anhui,2006,rice,single,sowing,0
Anhui,2006,soybean,single,growing,67
Anhui,2006,soybean,single,harvesting,1
Anhui,2006,soybean,single,sowing,5
Anhui,2006,wheat,winter,growing,5
Anhui,2006,wheat,winter,harvesting,16
Anhui,2006,wheat,winter,sowing,5
Anhui,2007,maize,spring,growing,33
Anhui,2007,maize,spring,harvesting,20
Anhui,2007,maize,spring,sowing,0
Anhui,2007,maize,summer,growing,43
Anhui,2007,maize,summer,harvesting,2
Anhui,2007,maize,summer,sowing,10
Anhui,2007,rice,single,growing,55
Anhui,2007,rice,single,harvesting,0
Anhui,2007,rice,single,sowing,0
Anhui,2007,soybean,single,growing,43
Anhui,2007,soybean,single,harvesting,2
Anhui,2007,soybean,single,sowing,10
Anhui,2007,wheat,winter,growing,10
Anhui,2007,wheat,winter,harvesting,8
Anhui,2007,wheat,winter,sowing,1
Anhui,2008,maize,spring,growing,35
Anhui,2008,maize,spring,harvesting,14
Anhui,2008,maize,spring,sowing,0
Anhui,2008,maize,summer,growing,42
Anhui,2008,maize,summer,harvesting,3
Anhui,2008,maize,summer,sowing,7
Anhui,2008,rice,single,growing,52
Anhui,2008,rice,single,harvesting,0
Anhui,2008,rice,single,sowing,0
Anhui,2008,soybean,single,growing,42
Anhui,2008,soybean,single,harvesting,3
Anhui,2008,soybean,single,sowing,7
Anhui,2008,wheat,winter,growing,9
Anhui,2008,wheat,winter,harvesting,3
Anhui,2008,wheat,winter,sowing,2
Anhui,2009,maize,spring,growing,43
Anhui,2009,maize,spring,harvesting,16
Anhui,2009,maize,spring,sowing,0
Anhui,2009,maize,summer,growing,55
Anhui,2009,maize,summer,harvesting,3
Anhui,2009,maize,summer,sowing,4
Anhui,2009,rice,single,growing,62
Anhui,2009,rice,single,harvesting,0
Anhui,2009,rice,single,sowing,0
Anhui,2009,soybean,single,growing,55
Anhui,2009,soybean,single,harvesting,3
Anhui,2009,soybean,single,sowing,4
Anhui,2009,wheat,winter,growing,4
Anhui,2009,wheat,winter,harvesting,19
Anhui,2009,wheat,winter,sowing,3
Anhui,2010,maize,spring,growing,33
Anhui,2010,maize,spring,harvesting,21
Anhui,2010,maize,spring,sowing,0
Anhui,2010,maize,summer,growing,51
Anhui,2010,maize,summer,harvesting,6
Anhui,2010,maize,summer,sowing,3
Anhui,2010,rice,single,growing,60
Anhui,2010,rice,single,harvesting,0
Anhui,2010,rice,single,sowing,0
Anhui,2010,soybean,single,growing,51
Anhui,2010,soybean,single,harvesting,6
Anhui,2010,soybean,single,sowing,3
Anhui,2010,wheat,winter,growing,3
Anhui,2010,wheat,winter,harvesting,11
Anhui,2010,wheat,winter,sowing,3
Anhui,2011,maize,spring,growing,36
Anhui,2011,maize,spring,harvesting,12
Anhui,2011,maize,spring,sowing,2
Anhui,2011,maize,summer,growing,43
Anhui,2011,maize,summer,harvesting,0
Anhui,2011,maize,summer,sowing,5
Anhui,2011,rice,single,growing,48
Anhui,2011,rice,single,harvesting,0
Anhui,2011,rice,single,sowing,2
Anhui,2011,soybean,single,growing,43
Anhui,2011,soybean,single,harvesting,0
Anhui,2011,soybean,single,sowing,5
Anhui,2011,wheat,winter,growing,7
Anhui,2011,wheat,winter,harvesting,11
Anhui,2011,wheat,winter,sowing,6
Anhui,2012,maize,spring,growing,42
Anhui,2012,maize,spring,harvesting,16
Anhui,2012,maize,spring,sowing,0
Anhui,2012,maize,summer,growing,57
Anhui,2012,maize,summer,harvesting,2
Anhui,2012,maize,summer,sowing,1
Anhui,2012,rice,single,growing,60
Anhui,2012,rice,single,harvesting,0
Anhui,2012,rice,single,sowing,0
Anhui,2012,soybean,single,growing,57
Anhui,2012,soybean,single,harvesting,2
Anhui,2012,soybean,single,sowing,1
Anhui,2012,wheat,winter,growing,1
Anhui,2012,wheat,winter,harvesting,16
Anhui,2012,wheat,winter,sowing,0
Anhui,2013,maize,spring,growing,37
Anhui,2013,maize,spring,harvesting,25
Anhui,2013,maize,spring,sowing,1
Anhui,2013,maize,summer,growing,56
Anhui,2013,maize,summer,harvesting,6
Anhui,2013,maize,summer,sowing,6
Anhui,2013,rice,single,growing,68
Anhui,2013,rice,single,harvesting,0
Anhui,2013,rice,single,sowing,1
Anhui,2013,soybean,single,growing,56
Anhui,2013,soybean,single,harvesting,6
Anhui,2013,soybean,single,sowing,6
Anhui,2013,wheat,winter,growing,7
Anhui,2013,wheat,winter,harvesting,9
Anhui,2013,wheat,winter,sowing,2
Anhui,2014,maize,spring,growing,35
Anhui,2014,maize,spring,harvesting,7
Anhui,2014,maize,spring,sowing,0
Anhui,2014,maize,summer,growing,38
Anhui,2014,maize,summer,harvesting,1
Anhui,2014,maize,summer,sowing,4
Anhui,2014,rice,single,growing,43
Anhui,2014,rice,single,harvesting,0
Anhui,2014,rice,single,sowing,0
Anhui,2014,soybean,single,growing,38
Anhui,2014,soybean,single,harvesting,1
Anhui,2014,soybean,single,sowing,4
Anhui,2014,wheat,winter,growing,4
Anhui,2014,wheat,winter,harvesting,12
Anhui,2014,wheat,winter,sowing,6
Anhui,2015,maize,spring,growing,17
Anhui,2015,maize,spring,harvesting,9
Anhui,2015,maize,spring,sowing,0
Anhui,2015,maize,summer,growing,26
Anhui,2015,maize,summer,harvesting,0
Anhui,2015,maize,summer,sowing,0
Anhui,2015,rice,single,growing,26
Anhui,2015,rice,single,harvesting,0
Anhui,2015,rice,single,sowing,0
Anhui,2015,soybean,single,growing,26
Anhui,2015,soybean,single,harvesting,0
Anhui,2015,soybean,single,sowing,0
Anhui,2015,wheat,winter,growing,0
Anhui,2015,wheat,winter,harvesting,5
Anhui,2015,wheat,winter,sowing,1
Anhui,2016,maize,spring,growing,19
Anhui,2016,maize,spring,harvesting,23
Anhui,2016,maize,spring,sowing,0
Anhui,2016,maize,summer,growing,42
Anhui,2016,maize,summer,harvesting,6
Anhui,2016,maize,summer,sowing,0
Anhui,2016,rice,single,growing,48
Anhui,2016,rice,single,harvesting,0
Anhui,2016,rice,single,sowing,0
Anhui,2016,soybean,single,growing,42
Anhui,2016,soybean,single,harvesting,6
Anhui,2016,soybean,single,sowing,0
Anhui,2016,wheat,winter,growing,0
Anhui,2016,wheat,winter,harvesting,5
Anhui,2016,wheat,winter,sowing,0
Anhui,2017,maize,spring,growing,34
Anhui,2017,maize,spring,harvesting,17
Anhui,2017,maize,spring,sowing,0
Anhui,2017,maize,summer,growing,45
Anhui,2017,maize,summer,harvesting,0
Anhui,2017,maize,summer,sowing,6
Anhui,2017,rice,single,growing,51
Anhui,2017,rice,single,harvesting,0
Anhui,2017,rice,single,sowing,0
Anhui,2017,soybean,single,growing,45
Anhui,2017,soybean,single,harvesting,0
Anhui,2017,soybean,single,sowing,6
Anhui,2017,wheat,winter,growing,6
Anhui,2017,wheat,winter,harvesting,4
Anhui,2017,wheat,winter,sowing,6
Anhui,2018,maize,spring,growing,37
Anhui,2018,maize,spring,harvesting,17
Anhui,2018,maize,spring,sowing,0
Anhui,2018,maize,summer,growing,51
Anhui,2018,maize,summer,harvesting,5
Anhui,2018,maize,summer,sowing,3
Anhui,2018,rice,single,growing,59
Anhui,2018,rice,single,harvesting,0
Anhui,2018,rice,single,sowing,0
Anhui,2018,soybean,single,growing,51
Anhui,2018,soybean,single,harvesting,5
Anhui,2018,soybean,single,sowing,3
Anhui,2018,wheat,winter,growing,3
Anhui,2018,wheat,winter,harvesting,12
Anhui,2018,wheat,winter,sowing,0
Anhui,2019,maize,spring,growing,36
Anhui,2019,maize,spring,harvesting,24
Anhui,2019,maize,spring,sowing,0
Anhui,2019,maize,summer,growing,57
Anhui,2019,maize,summer,harvesting,6
Anhui,2019,maize,summer,sowing,3
Anhui,2019,rice,single,growing,64
Anhui,2019,rice,single,harvesting,2
Anhui,2019,rice,single,sowing,0
Anhui,2019,soybean,single,growing,57
Anhui,2019,soybean,single,harvesting,6
Anhui,2019,soybean,single,sowing,3
Anhui,2019,wheat,winter,growing,3
Anhui,2019,wheat,winter,harvesting,11
Anhui,2019,wheat,winter,sowing,5
Anhui,2020,maize,spring,growing,41
Anhui,2020,maize,spring,harvesting,31
Anhui,2020,maize,spring,sowing,0
Anhui,2020,maize,summer,growing,59
Anhui,2020,maize,summer,harvesting,11
Anhui,2020,maize,summer,sowing,13
Anhui,2020,rice,single,growing,83
Anhui,2020,rice,single,harvesting,0
Anhui,2020,rice,single,sowing,0
Anhui,2020,soybean,single,growing,59
Anhui,2020,soybean,single,harvesting,11
Anhui,2020,soybean,single,sowing,13
Anhui,2020,wheat,winter,growing,13
Anhui,2020,wheat,winter,harvesting,18
Anhui,2020,wheat,winter,sowing,6
Anhui,2021,maize,spring,growing,52
Anhui,2021,maize,spring,harvesting,19
Anhui,2021,maize,spring,sowing,0
Anhui,2021,maize,summer,growing,65
Anhui,2021,maize,summer,harvesting,22
Anhui,2021,maize,summer,sowing,6
Anhui,2021,rice,single,growing,89
Anhui,2021,rice,single,harvesting,4
Anhui,2021,rice,single,sowing,0
Anhui,2021,soybean,single,growing,65
Anhui,2021,soybean,single,harvesting,22
Anhui,2021,soybean,single,sowing,6
Anhui,2021,wheat,winter,growing,6
Anhui,2021,wheat,winter,harvesting,23
Anhui,2021,wheat,winter,sowing,11
Anhui,2022,maize,spring,growing,63
Anhui,2022,maize,spring,harvesting,26
Anhui,2022,maize,spring,sowing,3
Anhui,2022,maize,summer,growing,84
Anhui,2022,maize,summer,harvesting,11
Anhui,2022,maize,summer,sowing,5
Anhui,2022,rice,single,growing,97
Anhui,2022,rice,single,harvesting,3
Anhui,2022,rice,single,sowing,3
Anhui,2022,soybean,single,growing,84
Anhui,2022,soybean,single,harvesting,11
Anhui,2022,soybean,single,sowing,5
Anhui,2022,wheat,winter,growing,8
Anhui,2022,wheat,winter,harvesting,27
Anhui,2022,wheat,winter,sowing,22
Beijing,1997,maize,spring,growing,54
Beijing,1997,maize,spring,harvesting,26
Beijing,1997,maize,spring,sowing,0
Beijing,1997,maize,summer,growing,74
Beijing,1997,maize,summer,harvesting,1
Beijing,1997,maize,summer,sowing,6
Beijing,1997,rice,single,growing,81
Beijing,1997,rice,single,harvesting,0
Beijing,1997,rice,single,sowing,0
Beijing,1997,soybean,single,growing,74
Beijing,1997,soybean,single,harvesting,1
Beijing,1997,soybean,single,sowing,6
Beijing,1998,maize,spring,growing,36
Beijing,1998,maize,spring,harvesting,20
Beijing,1998,maize,spring,sowing,1
Beijing,1998,maize,summer,growing,53
Beijing,1998,maize,summer,harvesting,9
Beijing,1998,maize,summer,sowing,3
Beijing,1998,rice,single,growing,65
Beijing,1998,rice,single,harvesting,0
Beijing,1998,rice,single,sowing,1
Beijing,1998,soybean,single,growing,53
Beijing,1998,soybean,single,harvesting,9
Beijing,1998,soybean,single,sowing,3
Beijing,1998,wheat,winter,growing,4
Beijing,1998,wheat,winter,harvesting,13
Beijing,1998,wheat,winter,sowing,1
Beijing,1999,maize,spring,growing,46
Beijing,1999,maize,spring,harvesting,23
Beijing,1999,maize,spring,sowing,0
Beijing,1999,maize,summer,growing,65
Beijing,1999,maize,summer,harvesting,10
Beijing,1999,maize,summer,sowing,4
Beijing,1999,rice,single,growing,79
Beijing,1999,rice,single,harvesting,0
Beijing,1999,rice,single,sowing,0
Beijing,1999,soybean,single,growing,65
Beijing,1999,soybean,single,harvesting,10
Beijing,1999,soybean,single,sowing,4
Beijing,1999,wheat,winter,growing,4
Beijing,1999,wheat,winter,harvesting,19
Beijing,1999,wheat,winter,sowing,9
Beijing,2000,maize,spring,growing,61
Beijing,2000,maize,spring,harvesting,20
Beijing,2000,maize,spring,sowing,1
Beijing,2000,maize,summer,growing,72
Beijing,2000,maize,summer,harvesting,8
Beijing,2000,maize,summer,sowing,9
Beijing,2000,rice,single,growing,89
Beijing,2000,rice,single,harvesting,0
Beijing,2000,rice,single,sowing,1
Beijing,2000,soybean,single,growing,72
Beijing,2000,soybean,single,harvesting,8
Beijing,2000,soybean,single,sowing,9
Beijing,2000,wheat,winter,growing,10
Beijing,2000,wheat,winter,harvesting,23
Beijing,2000,wheat,winter,sowing,10
Beijing,2001,maize,spring,growing,57
Beijing,2001,maize,spring,harvesting,23
Beijing,2001,maize,spring,sowing,1
Beijing,2001,maize,summer,growing,66
Beijing,2001,maize,summer,harvesting,6
Beijing,2001,maize,summer,sowing,14
Beijing,2001,rice,single,growing,86
Beijing,2001,rice,single,harvesting,0
Beijing,2001,rice,single,sowing,1
Beijing,2001,soybean,single,growing,66
Beijing,2001,soybean,single,harvesting,6
Beijing,2001,soybean,single,sowing,14
Beijing,2001,wheat,winter,growing,15
Beijing,2001,wheat,winter,harvesting,18
Beijing,2001,wheat,winter,sowing,8
Beijing,2002,maize,spring,growing,50
Beijing,2002,maize,spring,harvesting,24
Beijing,2002,maize,spring,sowing,0
Beijing,2002,maize,summer,growing,60
Beijing,2002,maize,summer,harvesting,5
Beijing,2002,maize,summer,sowing,14
Beijing,2002,rice,single,growing,79
Beijing,2002,rice,single,harvesting,0
Beijing,2002,rice,single,sowing,0
Beijing,2002,soybean,single,growing,60
Beijing,2002,soybean,single,harvesting,5
Beijing,2002,soybean,single,sowing,14
Beijing,2002,wheat,winter,growing,14
Beijing,2002,wheat,winter,harvesting,12
Beijing,2002,wheat,winter,sowing,6
Beijing,2003,maize,spring,growing,45
Beijing,2003,maize,spring,harvesting,26
Beijing,2003,maize,spring,sowing,1
Beijing,2003,maize,summer,growing,65
Beijing,2003,maize,summer,harvesting,3
Beijing,2003,maize,summer,sowing,6
Beijing,2003,rice,single,growing,74
Beijing,2003,rice,single,harvesting,0
Beijing,2003,rice,single,sowing,1
Beijing,2003,soybean,single,growing,65
Beijing,2003,soybean,single,harvesting,3
Beijing,2003,soybean,single,sowing,6
Beijing,2003,wheat,winter,growing,7
Beijing,2003,wheat,winter,harvesting,21
Beijing,2003,wheat,winter,sowing,5
Beijing,2004,maize,spring,growing,46
Beijing,2004,maize,spring,harvesting,17
Beijing,2004,maize,spring,sowing,5
Beijing,2004,maize,summer,growing,58
Beijing,2004,maize,summer,harvesting,8
Beijing,2004,maize,summer,sowing,5
Beijing,2004,rice,single,growing,71
Beijing,2004,rice,single,harvesting,0
Beijing,2004,rice,single,sowing,5
Beijing,2004,soybean,single,growing,58
Beijing,2004,soybean,single,harvesting,8
Beijing,2004,soybean,single,sowing,5
Beijing,2004,wheat,winter,growing,10
Beijing,2004,wheat,winter,harvesting,19
Beijing,2004,wheat,winter,sowing,3
Beijing,2005,maize,spring,growing,51
Beijing,2005,maize,spring,harvesting,20
Beijing,2005,maize,spring,sowing,3
Beijing,2005,maize,summer,growing,66
Beijing,2005,maize,summer,harvesting,11
Beijing,2005,maize,summer,sowing,5
Beijing,2005,rice,single,growing,82
Beijing,2005,rice,single,harvesting,0
Beijing,2005,rice,single,sowing,3
Beijing,2005,soybean,single,growing,66
Beijing,2005,soybean,single,harvesting,11
Beijing,2005,soybean,single,sowing,5
Beijing,2005,wheat,winter,growing,8
Beijing,2005,wheat,winter,harvesting,20
Beijing,2005,wheat,winter,sowing,8
Beijing,2006,maize,spring,growing,50
Beijing,2006,maize,spring,harvesting,22
Beijing,2006,maize,spring,sowing,0
Beijing,2006,maize,summer,growing,63
Beijing,2006,maize,summer,harvesting,9
Beijing,2006,maize,summer,sowing,9
Beijing,2006,rice,single,growing,79
Beijing,2006,rice,single,harvesting,2
Beijing,2006,rice,single,sowing,0
Beijing,2006,soybean,single,growing,63
Beijing,2006,soybean,single,harvesting,9
Beijing,2006,soybean,single,sowing,9
Beijing,2006,wheat,winter,growing,9
Beijing,2006,wheat,winter,harvesting,23
Beijing,2006,wheat,winter,sowing,11
Beijing,2007,maize,spring,growing,54
Beijing,2007,maize,spring,harvesting,24
Beijing,2007,maize,spring,sowing,1
Beijing,2007,maize,summer,growing,66
Beijing,2007,maize,summer,harvesting,12
Beijing,2007,maize,summer,sowing,12
Beijing,2007,rice,single,growing,90
Beijing,2007,rice,single,harvesting,0
Beijing,2007,rice,single,sowing,1
Beijing,2007,soybean,single,growing,66
Beijing,2007,soybean,single,harvesting,12
Beijing,2007,soybean,single,sowing,12
Beijing,2007,wheat,winter,growing,13
Beijing,2007,wheat,winter,harvesting,19
Beijing,2007,wheat,winter,sowing,9
Beijing,2008,maize,spring,growing,38
Beijing,2008,maize,spring,harvesting,23
Beijing,2008,maize,spring,sowing,0
Beijing,2008,maize,summer,growing,55
Beijing,2008,maize,summer,harvesting,6
Beijing,2008,maize,summer,sowing,6
Beijing,2008,rice,single,growing,67
Beijing,2008,rice,single,harvesting,0
Beijing,2008,rice,single,sowing,0
Beijing,2008,soybean,single,growing,55
Beijing,2008,soybean,single,harvesting,6
Beijing,2008,soybean,single,sowing,6
Beijing,2008,wheat,winter,growing,6
Beijing,2008,wheat,winter,harvesting,9
Beijing,2008,wheat,winter,sowing,12
Beijing,2009,maize,spring,growing,63
Beijing,2009,maize,spring,harvesting,19
Beijing,2009,maize,spring,sowing,0
Beijing,2009,maize,summer,growing,67
Beijing,2009,maize,summer,harvesting,3
Beijing,2009,maize,summer,sowing,15
Beijing,2009,rice,single,growing,85
Beijing,2009,rice,single,harvesting,0
Beijing,2009,rice,single,sowing,0
Beijing,2009,soybean,single,growing,67
Beijing,2009,soybean,single,harvesting,3
Beijing,2009,soybean,single,sowing,15
Beijing,2009,wheat,winter,growing,15
Beijing,2009,wheat,winter,harvesting,24
Beijing,2009,wheat,winter,sowing,6
Beijing,2010,maize,spring,growing,55
Beijing,2010,maize,spring,harvesting,23
Beijing,2010,maize,spring,sowing,0
Beijing,2010,maize,summer,growing,68
Beijing,2010,maize,summer,harvesting,7
Beijing,2010,maize,summer,sowing,10
Beijing,2010,rice,single,growing,85
Beijing,2010,rice,single,harvesting,0
Beijing,2010,rice,single,sowing,0
Beijing,2010,soybean,single,growing,68
Beijing,2010,soybean,single,harvesting,7
Beijing,2010,soybean,single,sowing,10
Beijing,2010,wheat,winter,growing,10
Beijing,2010,wheat,winter,harvesting,22
Beijing,2010,wheat,winter,sowing,3
Beijing,2011,maize,spring,growing,54
Beijing,2011,maize,spring,harvesting,25
Beijing,2011,maize,spring,sowing,1
Beijing,2011,maize,summer,growing,74
Beijing,2011,maize,summer,harvesting,3
Beijing,2011,maize,summer,sowing,5
Beijing,2011,rice,single,growing,82
Beijing,2011,rice,single,harvesting,0
Beijing,2011,rice,single,sowing,1
Beijing,2011,soybean,single,growing,74
Beijing,2011,soybean,single,harvesting,3
Beijing,2011,soybean,single,sowing,5
Beijing,2011,wheat,winter,growing,6
Beijing,2011,wheat,winter,harvesting,26
Beijing,2011,wheat,winter,sowing,7
Beijing,2012,maize,spring,growing,51
Beijing,2012,maize,spring,harvesting,21
Beijing,2012,maize,spring,sowing,1
Beijing,2012,maize,summer,growing,61
Beijing,2012,maize,summer,harvesting,2
Beijing,2012,maize,summer,sowing,11
Beijing,2012,rice,single,growing,74
Beijing,2012,rice,single,harvesting,0
Beijing,2012,rice,single,sowing,1
Beijing,2012,soybean,single,growing,61
Beijing,2012,soybean,single,harvesting,2
Beijing,2012,soybean,single,sowing,11
Beijing,2012,wheat,winter,growing,12
Beijing,2012,wheat,winter,harvesting,16
Beijing,2012,wheat,winter,sowing,3
Beijing,2013,maize,spring,growing,46
Beijing,2013,maize,spring,harvesting,25
Beijing,2013,maize,spring,sowing,0
Beijing,2013,maize,summer,growing,61
Beijing,2013,maize,summer,harvesting,4
Beijing,2013,maize,summer,sowing,10
Beijing,2013,rice,single,growing,75
Beijing,2013,rice,single,harvesting,0
Beijing,2013,rice,single,sowing,0
Beijing,2013,soybean,single,growing,61
Beijing,2013,soybean,single,harvesting,4
Beijing,2013,soybean,single,sowing,10
Beijing,2013,wheat,winter,growing,10
Beijing,2013,wheat,winter,harvesting,14
Beijing,2013,wheat,winter,sowing,2
Beijing,2014,maize,spring,growing,63
Beijing,2014,maize,spring,harvesting,25
Beijing,2014,maize,spring,sowing,1
Beijing,2014,maize,summer,growing,74
Beijing,2014,maize,summer,harvesting,4
Beijing,2014,maize,summer,sowing,14
Beijing,2014,rice,single,growing,92
Beijing,2014,rice,single,harvesting,0
Beijing,2014,rice,single,sowing,1
Beijing,2014,soybean,single,growing,74
Beijing,2014,soybean,single,harvesting,4
Beijing,2014,soybean,single,sowing,14
Beijing,2014,wheat,winter,growing,15
Beijing,2014,wheat,winter,harvesting,21
Beijing,2014,wheat,winter,sowing,4
Beijing,2015,maize,spring,growing,57
Beijing,2015,maize,spring,harvesting,24
Beijing,2015,maize,spring,sowing,4
Beijing,2015,maize,summer,growing,67
Beijing,2015,maize,summer,harvesting,5
Beijing,2015,maize,summer,sowing,14
Beijing,2015,rice,single,growing,86
Beijing,2015,rice,single,harvesting,0
Beijing,2015,rice,single,sowing,4
Beijing,2015,soybean,single,growing,67
Beijing,2015,soybean,single,harvesting,5
Beijing,2015,soybean,single,sowing,14
Beijing,2015,wheat,winter,growing,18
Beijing,2015,wheat,winter,harvesting,19
Beijing,2015,wheat,winter,sowing,4
Beijing,2016,maize,spring,growing,60
Beijing,2016,maize,spring,harvesting,27
Beijing,2016,maize,spring,sowing,1
Beijing,2016,maize,summer,growing,75
Beijing,2016,maize,summer,harvesting,13
Beijing,2016,maize,summer,sowing,12
Beijing,2016,rice,single,growing,100
Beijing,2016,rice,single,harvesting,0
Beijing,2016,rice,single,sowing,1
Beijing,2016,soybean,single,growing,75
Beijing,2016,soybean,single,harvesting,13
Beijing,2016,soybean,single,sowing,12
Beijing,2016,wheat,winter,growing,13
Beijing,2016,wheat,winter,harvesting,23
Beijing,2016,wheat,winter,sowing,5
Beijing,2017,maize,spring,growing,61
Beijing,2017,maize,spring,harvesting,24
Beijing,2017,maize,spring,sowing,5
Beijing,2017,maize,summer,growing,69
Beijing,2017,maize,summer,harvesting,12
Beijing,2017,maize,summer,sowing,16
Beijing,2017,rice,single,growing,97
Beijing,2017,rice,single,harvesting,0
Beijing,2017,rice,single,sowing,5
Beijing,2017,soybean,single,growing,69
Beijing,2017,soybean,single,harvesting,12
Beijing,2017,soybean,single,sowing,16
Beijing,2017,wheat,winter,growing,21
Beijing,2017,wheat,winter,harvesting,21
